family,seed,left_epoch,right_epoch,epoch_gap,left_val_accuracy,right_val_accuracy,absolute_accuracy_gap,global_CKA,within_CKA,between_CKA,within_CCA_sum_rho2,within_CCA_spectrum,top1_direction_angle_degrees,top3_mean_angle_degrees,top5_mean_angle_degrees
C1,44,32,300,268,77.4267515923567,91.03184713375796,13.605095541401269,0.7540248773023668,0.4782404601639087,0.9217540219099316,4.306388364939749,"[0.7987817594359296, 0.7693724397173661, 0.7445188233409296, 0.7095687403391262, 0.6922316844055888, 0.6552853750154415, 0.6237225608813997, 0.6177765356145419, 0.5825330296623853]",35.115210513237805,46.08267063797749,22.76616522586468
C1,44,64,100,36,87.92356687898089,90.06369426751593,2.140127388535035,0.9502013117701408,0.8806783248874925,0.9837603197718084,7.9532405371652555,"[0.9659671981440661, 0.9552723736318333, 0.9536972375444849, 0.9488021317992451, 0.9445224852107754, 0.9403168333301275, 0.9281613431636421, 0.9142952155579175, 0.9078000897751738]",14.917360099738273,11.757559965245486,7.862043429832843
C1,44,64,150,86,87.92356687898089,87.59235668789809,0.33121019108280336,0.8901653123430571,0.7348441134176821,0.9705860459568438,6.616356670123299,"[0.9212846054209959, 0.9010505425252622, 0.8954529453454622, 0.8804446584021186, 0.8752010587817618, 0.864333628443846, 0.8134002391617774, 0.7969011943281091, 0.7542940506024153]",15.160811492246268,22.45135386297474,14.54463123765546
C1,44,64,200,136,87.92356687898089,87.38853503184713,0.5350318471337658,0.8554533753414221,0.6639747940792314,0.9608761087868758,5.941244607726073,"[0.885899134005193, 0.8695296098442489, 0.863785077937668, 0.8443885006187649, 0.8346088789828923, 0.7993497193596417, 0.7744123701755762, 0.7508759570497853, 0.664957000249068]",19.575128966749435,23.906605616365322,11.637033952584314
C1,44,64,250,186,87.92356687898089,89.55414012738854,1.630573248407643,0.8798504019619917,0.7053985859395862,0.9697566700347796,6.198007670653343,"[0.8882047162199587, 0.8791810617302076, 0.8565913302737902, 0.8454041482584574, 0.8398897324196807, 0.8173069693834537, 0.8062893041437292, 0.7956042601903413, 0.7288276934939514]",28.536239397702985,26.53393865570754,9.273480921215164
C1,44,64,300,236,87.92356687898089,91.03184713375796,3.108280254777071,0.8644668409019215,0.688087715373465,0.9575149778766422,6.117342165485939,"[0.885063487497454, 0.8596450243286284, 0.8547167300151529, 0.8440705304781623, 0.8205412779277463, 0.806797681004605, 0.798539437065301, 0.7874316826006575, 0.7550464208065311]",24.775398076740974,25.551643656591935,9.8328607464989
C1,44,100,150,50,90.06369426751593,87.59235668789809,2.4713375796178383,0.9190811716716776,0.7984161688848938,0.9833208480201998,7.170494519097723,"[0.9414115067225268, 0.9222125092387303, 0.9166681472683271, 0.9115639891426777, 0.9013737486454482, 0.8919529728545983, 0.8687607347354348, 0.8465645347747776, 0.8264757208205811]",22.094428973021248,17.917150799265062,15.628616907150535
C1,44,100,200,100,90.06369426751593,87.38853503184713,2.6751592356688008,0.8781669725216801,0.7156993845261318,0.9680533810215874,6.413979930812734,"[0.8987931489923684, 0.8793328441357471, 0.8738196936996687, 0.8637709346143906, 0.8592483530055486, 0.8342902309493019, 0.8278727066925933, 0.7949232985253116, 0.7560683038946844]",12.815644273941777,20.45411438003504,11.560996077607536
C1,44,100,250,150,90.06369426751593,89.55414012738854,0.509554140127392,0.9070691342784615,0.7607823461980016,0.9828904044823883,6.710579056986116,"[0.9235209756090056, 0.8932843516606138, 0.8866357730837938, 0.8775383436771905, 0.868577452294862, 0.8597157101099121, 0.8577209143350694, 0.8231369910793832, 0.7725005029921653]",17.81183787533653,24.242978813838572,8.300927196693175
C1,44,100,300,200,90.06369426751593,91.03184713375796,0.9681528662420362,0.9173884408686754,0.7895473258751294,0.9844145125925049,6.968746442015316,"[0.9252879840163027, 0.9099522700742717, 0.896226216497115, 0.8872775998377872, 0.8785313947152656, 0.8657147879049745, 0.8619821924836312, 0.8532601479430518, 0.8377032880453634]",18.226569874816015,18.743139465273998,7.8081203899509175
C1,44,150,200,50,87.59235668789809,87.38853503184713,0.20382165605096247,0.8147615819320851,0.6119502751413803,0.9356708083145924,5.539919059820654,"[0.8743681520797444, 0.8605130145442987, 0.8345987593937327, 0.8003981388562289, 0.7789699507639911, 0.7656958366899199, 0.7537417073110638, 0.7117947554653808, 0.6556384999505189]",28.843297906053316,29.721308693591684,13.742313855016132
C1,44,150,250,100,87.59235668789809,89.55414012738854,1.9617834394904463,0.8546054949891192,0.6585152683765475,0.9630326108759624,5.852493143550225,"[0.8831595080700907, 0.8725195271352538, 0.8532411050586185, 0.8337768735044774, 0.8257609163937314, 0.7948876144713968, 0.7808256213059251, 0.7410319199870721, 0.6445800768405633]",32.264379766868615,32.34001261606091,17.71304195866263
C1,44,150,300,150,87.59235668789809,91.03184713375796,3.4394904458598745,0.8566960652679364,0.6719466845195845,0.9620678842459582,5.951499470722552,"[0.8874695147143683, 0.8614378801150461, 0.8460274833386602, 0.8272244997051099, 0.8168116355971825, 0.7965977893884989, 0.7796977336165645, 0.7642479472006136, 0.7266405354015338]",30.10782649286443,30.3120186845946,15.339977709405593
C1,44,200,250,50,87.38853503184713,89.55414012738854,2.165605095541409,0.8549351432883876,0.6657747086251868,0.9638738766224233,5.963316029510016,"[0.8856634502625335, 0.8684306889376658, 0.8518484260680677, 0.8349034667156845, 0.8294754646938555, 0.8037383275454546, 0.7931808741337285, 0.766401134163686, 0.6719400553086841]",23.6129218765218,16.2222812126851,12.755772369430614
C1,44,200,300,100,87.38853503184713,91.03184713375796,3.643312101910837,0.8617926928181013,0.6891063568440535,0.9602183193409438,6.171238365340292,"[0.8886456110807399, 0.8629811073167941, 0.8551861769048548, 0.8491347518810538, 0.8289814634550069, 0.8150852822417342, 0.808173050980414, 0.7997122695807188, 0.7349694205286654]",24.953343843311107,8.602374791156175,12.978032968189922
C1,44,250,300,50,89.55414012738854,91.03184713375796,1.4777070063694282,0.9386925402987502,0.8494197387470298,0.9851554361184027,7.644670750786877,"[0.9561428795743552, 0.9469541259908874, 0.9440699874502548, 0.9362776163952308, 0.9212281527945474, 0.9196409146962201, 0.914250135276965, 0.900678958322675, 0.8511045143953769]",24.229092016387302,17.04688483506008,9.431068402704023
C100,43,4,8,4,41.01910828025478,57.70700636942675,16.687898089171973,0.6275343660566363,0.5215028689730248,0.7629072101846687,4.997328118777895,"[0.9240666324588702, 0.8896070452169238, 0.8509617049863394, 0.8181501767932885, 0.7472522028048134, 0.6665954895415371, 0.6276151025161614, 0.586030155808293, 0.46739200444322276]",67.41996142375092,14.670380908563097,19.67018871762823
C100,43,4,16,12,41.01910828025478,61.70700636942675,20.687898089171973,0.5511463993080802,0.40200098338356616,0.7371460227679164,3.7804700366021255,"[0.8755037966759, 0.836167502429525, 0.7577221277836342, 0.7378756123950175, 0.7061620534924647, 0.5873287864402463, 0.4532406462328671, 0.35057272634705644, 0.15567766428951002]",54.03840409962819,37.45799558781494,22.165460777802974
C100,43,4,32,28,41.01910828025478,77.04458598726114,36.02547770700637,0.514711260814235,0.3696037633476931,0.6930747408087464,2.670878054212805,"[0.8200954066825883, 0.7210675304558225, 0.660700175511576, 0.5888191256148823, 0.5472945351743609, 0.46180159422690986, 0.29842866296205217, 0.26691613905469863, 0.14850790293767005]",67.34152220961958,19.974610434976167,27.20710057744905
C100,43,4,64,60,41.01910828025478,79.7452229299363,38.72611464968153,0.44932254408573885,0.28497764801896047,0.6517347260271558,2.197258216918046,"[0.7539577119058457, 0.6701654575404781, 0.5977087382513396, 0.5311625678827959, 0.49765336055836346, 0.3620913645990328, 0.30179722325865427, 0.23839975778418293, 0.1166610634403847]",85.11222466837036,29.489023479239915,31.84852516497366
C100,43,4,100,96,41.01910828025478,82.24203821656052,41.22292993630574,0.44880771229757915,0.26590410437326,0.6612902811344235,2.0014555665731892,"[0.728443117715243, 0.6466181833900885, 0.5651295503998979, 0.48329441314080523, 0.4634391902064668, 0.3827093003800842, 0.26162581583968453, 0.22365702887071354, 0.14160999800080115]",70.49939323382554,41.4753987034682,28.647287060951726
C100,43,4,150,146,41.01910828025478,79.82165605095541,38.802547770700635,0.44442861113780424,0.26698397093780096,0.6620683894027339,1.9206745437425692,"[0.7394474032433378, 0.6379952262388576, 0.5564990473476024, 0.49634024439100016, 0.42158850390438407, 0.35201652704378134, 0.24465965740821108, 0.18638212674060745, 0.12066564509842334]",80.87177845762687,25.40996220240713,27.86208917609464
C100,43,4,200,196,41.01910828025478,79.49044585987261,38.47133757961783,0.4277697263836227,0.23368539453260326,0.6703918304308906,1.815930225694371,"[0.7143427467036636, 0.6319326360295151, 0.5248519463523859, 0.45481929998182474, 0.4104795128065334, 0.36898155825415785, 0.26129767941724147, 0.1869275746410558, 0.12695051014313224]",56.56872314137687,30.306055705790403,29.837385683941147
C100,43,4,250,246,41.01910828025478,79.71974522292993,38.70063694267515,0.42950205915144934,0.2212076584346908,0.6962622956711336,1.6895568069955926,"[0.6972020858748649, 0.5997302098066982, 0.4830588783662536, 0.4569614171889431, 0.40458555409539776, 0.32344467939961247, 0.27297629948242746, 0.1912492136949895, 0.14910353480747512]",72.9026765016651,40.063872181349,27.53584652710302
C100,43,4,300,296,41.01910828025478,80.68789808917198,39.668789808917204,0.4188308080778889,0.21632377970525055,0.6683330779028115,1.6242085841764802,"[0.6716154214216443, 0.5841119291657784, 0.4921989370576643, 0.44773313934145575, 0.3965819605934388, 0.3136176797802956, 0.25481650125483757, 0.21362827744036442, 0.15174984551321366]",75.3260909036029,41.68542845477885,29.80584423216353
C100,43,8,16,8,57.70700636942675,61.70700636942675,4.0,0.7509892212847684,0.5710186106593117,0.8969095704274462,5.400413251157671,"[0.9302874199663459, 0.9002859956777174, 0.8495214954521776, 0.8024665248038361, 0.7719286434354097, 0.7529547209621521, 0.73230160436366, 0.6869631057761802, 0.4333887491664872]",30.1081736326385,28.44444648552306,15.815023877938955
C100,43,8,32,24,57.70700636942675,77.04458598726114,19.337579617834393,0.7345592824248653,0.48856170658459064,0.9212736634712952,3.9723964516160106,"[0.8505410023846601, 0.8201212692426291, 0.7742144713809421, 0.7131186406029283, 0.6561830264339101, 0.5887177061324784, 0.531377576036078, 0.4630756297173381, 0.44098236529070756]",36.077573737185794,18.810077921416383,17.050202504210112
C100,43,8,64,56,57.70700636942675,79.7452229299363,22.038216560509554,0.6846074104137627,0.3902131205569534,0.9054994226972017,3.2569643591107353,"[0.8078272509371629, 0.7386286571494893, 0.6972320625263614, 0.670934693232751, 0.5850354604832084, 0.5497765785632048, 0.4735427975327506, 0.410140147721846, 0.2924769884377047]",22.516949111868865,23.78458924879614,20.858604374928337
C100,43,8,100,92,57.70700636942675,82.24203821656052,24.535031847133766,0.71238445383832,0.4248195249878674,0.9173303363502987,3.2826981627577836,"[0.7961404584232052, 0.7393270715393426, 0.6989089107620162, 0.6756466175383933, 0.5925038008760357, 0.5362892075436649, 0.49723034859031034, 0.4102697118307112, 0.3210231658146414]",16.018113453102288,36.23880979145434,19.493459120576507
C100,43,8,150,142,57.70700636942675,79.82165605095541,22.11464968152866,0.7025644119920345,0.4223836129350715,0.9157433903427378,3.2144968734457566,"[0.7930396858496706, 0.7549434483397085, 0.715876083979871, 0.6565091493961206, 0.5970385600677403, 0.5007105454894636, 0.46219205109050826, 0.40620075119479393, 0.2938976933090933]",18.248326149582294,20.308923765707622,18.720529374708054
C100,43,8,200,192,57.70700636942675,79.49044585987261,21.783439490445858,0.6306111527547549,0.32903157911004066,0.892853678613039,2.7948647925526107,"[0.7522029567140583, 0.6780848240909756, 0.6704792166188174, 0.609909686618252, 0.5617705767464071, 0.4711328878820362, 0.430403186818087, 0.3475625142846642, 0.32268450001679994]",19.368198208422285,26.331308126332917,21.028328556904363
C100,43,8,250,242,57.70700636942675,79.71974522292993,22.01273885350318,0.6570179430850991,0.35444053923417035,0.9057576263592041,2.8000892593900635,"[0.7491219475509059, 0.7036426048584163, 0.647771558379486, 0.6168152864074699, 0.5758190709512696, 0.48840094441302123, 0.4220662016939655, 0.3476508163792751, 0.27316571638491743]",28.972720926318036,36.2476133297131,24.314725427616757
C100,43,8,300,292,57.70700636942675,80.68789808917198,22.98089171974523,0.660296097718381,0.3520654866969447,0.9060546089508424,2.6586329305902474,"[0.7405413234544351, 0.696669946910618, 0.6265196447366677, 0.6179893149638738, 0.5255314652714367, 0.43498336888502, 0.4037640322750114, 0.3597114932041637, 0.30435702878137966]",20.320774485151915,37.23328650772963,22.48843711792859
C100,43,16,32,16,61.70700636942675,77.04458598726114,15.337579617834393,0.7391678822086744,0.5273807267997113,0.9336559752293396,5.2588187241398705,"[0.8934659311330405, 0.8748656863537462, 0.8384809243813466, 0.8149695746440504, 0.7700319831247932, 0.7580764802335515, 0.705071757016683, 0.6756080139946934, 0.4546648663614639]",28.564229085078512,33.8957508778416,20.640132307713554
C100,43,16,64,48,61.70700636942675,79.7452229299363,18.038216560509554,0.6983985049183247,0.4774657131939716,0.8892621109158283,4.788710413629989,"[0.8424257545165315, 0.8111234192640084, 0.7924334044209149, 0.7737240187531621, 0.7391902413437035, 0.7091215022428276, 0.679325295267424, 0.6332699734794648, 0.5317323282435431]",39.99253825477723,32.25511061607449,19.367396087440166
C100,43,16,100,84,61.70700636942675,82.24203821656052,20.535031847133766,0.731000701587241,0.5067247127830474,0.9079870427799226,4.774464178144525,"[0.8243312571909798, 0.8194580590807912, 0.768858779196952, 0.7509430086063109, 0.749340448324071, 0.7173406271713186, 0.693168027498375, 0.638848586127675, 0.5510656115370504]",24.395824924029792,35.78618437241477,17.250302770337306
C100,43,16,150,134,61.70700636942675,79.82165605095541,18.11464968152866,0.6905576051107497,0.4616420545936348,0.8882640902919577,4.429862150367221,"[0.8425059311973281, 0.8038736511199557, 0.768007192167424, 0.7454477551478885, 0.6976352520176057, 0.6684531781108424, 0.625282707741876, 0.5609272435558792, 0.5377389915891693]",36.80103873134925,35.923951429015226,16.36434317908815
C100,43,16,200,184,61.70700636942675,79.49044585987261,17.783439490445858,0.6661397663601463,0.4163561254316321,0.8932533789797018,4.068571172728922,"[0.7959893102131977, 0.7797699427136987, 0.7004459041941568, 0.6888977196753348, 0.6797474519824285, 0.6496894701323057, 0.6225307943445446, 0.5692949493284966, 0.5156861051101573]",30.11927929681729,30.066821809101196,18.245821199586494
C100,43,16,250,234,61.70700636942675,79.71974522292993,18.01273885350318,0.6880897910510612,0.429812238910541,0.9114826695379266,3.977235006727524,"[0.8021535430732635, 0.7595523494598163, 0.7132915907354683, 0.7029410914590121, 0.685933452535018, 0.6377643900655073, 0.5963545868871215, 0.5477637984336061, 0.470129520769676]",39.50979147678192,32.72384156847032,16.8420777968654
C100,43,16,300,284,61.70700636942675,80.68789808917198,18.98089171974523,0.6756885058458355,0.4140219675430503,0.9014541704108634,3.8135073072079435,"[0.7698429533865407, 0.7565351696278146, 0.7148791955074826, 0.6944175338245623, 0.6544652740830595, 0.5969715711378007, 0.5921986001813468, 0.5399987951018399, 0.4777425703214009]",28.856940750764036,36.84983453531164,18.612551660036523
C100,43,32,64,32,77.04458598726114,79.7452229299363,2.7006369426751604,0.88954892870027,0.7551894040926893,0.9793278717089514,7.015973104192197,"[0.9359898766897448, 0.9302892426750989, 0.9208965888593826, 0.9034944342219368, 0.8923027711202467, 0.8786431932306377, 0.8472361890907654, 0.834196829594555, 0.7925866847711908]",33.4029233221104,21.071780042658162,10.504722693106379
C100,43,32,100,68,77.04458598726114,82.24203821656052,5.197452229299373,0.8910736795843872,0.7395143953417096,0.9872596785682296,6.619786423805511,"[0.9175369305493555, 0.9069699793058479, 0.8993511214285714, 0.8806203994517015, 0.8675887555824225, 0.8393932681994165, 0.8364135288019383, 0.809931989338141, 0.7470772436291451]",24.091434180915872,33.7387429599006,9.29303766044607
C100,43,32,150,118,77.04458598726114,79.82165605095541,2.777070063694268,0.8548689333454674,0.6750980672849455,0.9786056188775881,6.013756308198921,"[0.8941010954029869, 0.8822974450325016, 0.8734848743820511, 0.855428957096763, 0.825716194752457, 0.8017427886047521, 0.7689366745752635, 0.7203153357183251, 0.7116457726560795]",29.75218531562451,17.646358277825048,10.855550172044317
C100,43,32,200,168,77.04458598726114,79.49044585987261,2.4458598726114644,0.8242195180332431,0.6256096223748601,0.9736331799481471,5.690688720628549,"[0.8645794812869916, 0.8631350020380886, 0.8453483420593355, 0.8178472677933671, 0.8080113734100042, 0.7818849490155313, 0.7452256186018188, 0.7300012486929489, 0.6798614107246872]",36.13014133246421,22.34341623499851,9.926533437183707
C100,43,32,250,218,77.04458598726114,79.71974522292993,2.6751592356687866,0.8151553862232247,0.5925652282662016,0.9793425386274957,5.240817950440119,"[0.8548936716398939, 0.8371923301276634, 0.8157285164695609, 0.7979447793878419, 0.7730743417527315, 0.7359494798084045, 0.7019849534313446, 0.671597775404891, 0.6510475082451102]",31.511103389883413,36.29715696775873,16.24423155506338
C100,43,32,300,268,77.04458598726114,80.68789808917198,3.643312101910837,0.8246779573873495,0.5993220820396035,0.9817473500100817,5.253397606102759,"[0.843680066205789, 0.8284922020028241, 0.8184561808108186, 0.7913976833325627, 0.7556349389815112, 0.729871631364224, 0.7207068333329513, 0.7107240981259884, 0.6563364743551978]",23.73664892184375,30.617199551975954,12.041109261284717
C100,43,64,100,36,79.7452229299363,82.24203821656052,2.496815286624212,0.964453769208458,0.9098692229865231,0.9959070085297418,8.25798465842009,"[0.9765362223259844, 0.9754912828808069, 0.9694137626618731, 0.9664467582300166, 0.9593946773870958, 0.9548552158967448, 0.9520085872961054, 0.9430809136857761, 0.9225440107818985]",18.528736512592058,33.222209957137686,5.112745778513721
C100,43,64,150,86,79.7452229299363,79.82165605095541,0.07643312101910738,0.9186247928343925,0.8042698705945638,0.9921371765521304,7.275414464376242,"[0.9429009359589493, 0.9391470112812426, 0.9248064350028136, 0.9199436192143449, 0.9154544648801876, 0.8919525261913747, 0.87534860439469, 0.8525110459213556, 0.8222806862062295]",7.8711566433871045,17.857411245090944,6.642949213016027
C100,43,64,200,136,79.7452229299363,79.49044585987261,0.254777070063696,0.9044958319181156,0.7823123793773714,0.9901958265274308,7.006301246825251,"[0.9260417007168122, 0.9223927282369204, 0.9210303742681206, 0.8989081849336578, 0.8939035655151246, 0.8780076211371479, 0.8609131947202988, 0.8314724526746282, 0.7994547262812187]",32.935421702606384,22.904156966492334,6.162030135177872
C100,43,64,250,186,79.7452229299363,79.71974522292993,0.025477707006373862,0.8839322543967087,0.7325218727809087,0.9860210340160178,6.597802625245954,"[0.9152716427404413, 0.8936177831491725, 0.8881647312067501, 0.8720836034248445, 0.86514730395639, 0.8364542642275268, 0.8268743493015882, 0.8076345264672898, 0.7924840630550969]",22.888830450920846,35.43463533695498,9.442028411587753
C100,43,64,300,236,79.7452229299363,80.68789808917198,0.9426751592356766,0.8970538271470276,0.7508696308359553,0.991645711850718,6.724382282884859,"[0.911415761509068, 0.9030046222348893, 0.9014185145894765, 0.873268973675484, 0.8686738964191226, 0.8520596126193146, 0.8401034002711526, 0.8300364615707091, 0.7923370706273093]",15.642045109802764,36.785994277421295,5.059299691604485
C100,43,100,150,50,82.24203821656052,79.82165605095541,2.4203821656051048,0.9492800867522273,0.8773397336260689,0.9951204933439378,7.896806608208936,"[0.968395694445842, 0.9610545345005768, 0.9574109326999692, 0.9465432361151848, 0.9402348105274855, 0.9350028877851977, 0.9134365958278511, 0.9086746777840032, 0.8969296478971966]",14.877352607230616,25.367313517841907,5.135770595522535
C100,43,100,200,100,82.24203821656052,79.49044585987261,2.751592356687908,0.9227600626512424,0.8236559020366606,0.9921234456913224,7.362222718996218,"[0.9409822246714331, 0.9371093073975597, 0.927993900508373, 0.9156189760921446, 0.9125174761444494, 0.9017664968269267, 0.8791800465666652, 0.8658141413976664, 0.8547560402144162]",22.149429018006995,34.55149182690259,5.049305215298277
C100,43,100,250,150,82.24203821656052,79.71974522292993,2.522292993630586,0.9250556563091028,0.823373935098477,0.9922232443985906,7.351283422144701,"[0.9372514381456121, 0.931921797921675, 0.9196025087021159, 0.9116882126745638, 0.9038902841297903, 0.89956954642768, 0.8827241707277947, 0.8809093973175944, 0.8637559914595643]",23.129853646275876,9.097209973659997,8.118385487390029
C100,43,100,300,200,82.24203821656052,80.68789808917198,1.5541401273885356,0.9379607507204563,0.8434947198272341,0.9968468874427909,7.464879511692955,"[0.941218320800686, 0.9340818035120311, 0.9310805653978467, 0.9187135466999147, 0.9157043783386991, 0.9059895474128717, 0.8921127386130775, 0.8885964545699564, 0.8664483841973671]",6.300325944718516,10.69413425773137,4.232659494980291
C100,43,150,200,50,79.82165605095541,79.49044585987261,0.33121019108280336,0.8862996861991784,0.7454204421473689,0.9891410504254201,6.725568791455733,"[0.9221147202591998, 0.9034754393108471, 0.896975365358884, 0.8874157448050441, 0.8822076207966973, 0.8602150598989184, 0.8518565329183377, 0.8145455421145874, 0.7480171296082999]",29.645086324794743,25.041966950015922,6.95971242682096
C100,43,150,250,100,79.82165605095541,79.71974522292993,0.10191082802548124,0.8958325400285155,0.7644178925749998,0.9885141678912736,6.893236493260741,"[0.9290570726133086, 0.9150512747794572, 0.9016303851435236, 0.8896389208684452, 0.8740113895558338, 0.8679302916987036, 0.8360243156278779, 0.8312449009193364, 0.8253921557220031]",24.347024404212114,28.181987528480278,11.568264014704607
C100,43,150,300,150,79.82165605095541,80.68789808917198,0.8662420382165692,0.90346694725714,0.7733406960170991,0.9923275019500246,6.911786487311123,"[0.9270440034737749, 0.9071928067546643, 0.9034098149019539, 0.8923745741393021, 0.8852707761597889, 0.8665231500693066, 0.849058459341047, 0.8375814231906057, 0.8123335617185634]",13.652484265813957,32.37027559494658,7.935513996042272
C100,43,200,250,50,79.49044585987261,79.71974522292993,0.22929936305732213,0.9064858113087128,0.7889804340667087,0.9922844091508799,7.104345463434324,"[0.9252249205006909, 0.9247772541425264, 0.9144136272344678, 0.9109289354663642, 0.9043531094766507, 0.8890459972257292, 0.8736095480248962, 0.848805815566556, 0.7970101920643142]",23.6955863805892,36.27510945847544,9.574766604214537
C100,43,200,300,100,79.49044585987261,80.68789808917198,1.1974522292993726,0.9187162014647156,0.8151503602945616,0.9929222119619733,7.306922189442257,"[0.9387545597725376, 0.9347073900880272, 0.9210933983555866, 0.9152415000858143, 0.9096455220293939, 0.8908491928175025, 0.8811069157931146, 0.8651241850592191, 0.8485561832696896]",25.905932510150308,25.83480893626421,5.7076643578141075
C100,43,250,300,50,79.71974522292993,80.68789808917198,0.9681528662420504,0.9655559119814926,0.9205160067291561,0.995503320041347,8.287950235207168,"[0.9762258889197996, 0.9732397905926339, 0.9677251593182241, 0.9655154325880854, 0.9569455123213112, 0.9544912370348356, 0.9523993383452483, 0.9505973065643573, 0.9388969860521529]",20.82006519024056,12.505438343464064,5.833725944731946
C100,44,4,8,4,39.261146496815286,57.78343949044586,18.522292993630572,0.5994282180340967,0.5743954039378609,0.6640803451234218,5.3945610165474935,"[0.9738839852465095, 0.9299799944504022, 0.8813939171722955, 0.8046929639747866, 0.7931754336617298, 0.7497808180996178, 0.695872296472959, 0.523119570523223, 0.4557096931528803]",83.04789889935944,15.581693471686199,14.368357210984664
C100,44,4,16,12,39.261146496815286,70.24203821656052,30.98089171974523,0.45962415897276127,0.4150468206346819,0.5593016884561061,3.5840589001126966,"[0.8737387976784977, 0.821671362972117, 0.7680337411574144, 0.7261689383556529, 0.6320122903015406, 0.5218537124414576, 0.5118834507510186, 0.23960558971058543, 0.19259307405066606]",80.25652236602924,25.582543515007597,23.94612794618077
C100,44,4,32,28,39.261146496815286,76.68789808917198,37.426751592356695,0.41627948919123453,0.2878022924456423,0.6068560324469237,2.4581805713712246,"[0.7879179159175854, 0.721805861272535, 0.6022418921321879, 0.5983659746621629, 0.5006819057590759, 0.45826535654866946, 0.32643991645087433, 0.1423263514604469, 0.09008759275201915]",74.78919696047657,25.549742699315882,26.205461608003425
C100,44,4,64,60,39.261146496815286,81.27388535031847,42.01273885350318,0.40018456589879625,0.2569818024302144,0.6065787334698263,1.8720721790608614,"[0.7208549164796418, 0.653732364829006, 0.571581428749713, 0.5069628374127524, 0.3713473437806701, 0.3368359793249028, 0.23138515369484533, 0.14179647786031055, 0.1278868962373053]",83.3285981164101,31.133129049890062,25.513710189068213
C100,44,4,100,96,39.261146496815286,82.26751592356688,43.00636942675159,0.38759411990363385,0.23639449249007932,0.6064595517896312,1.7557848399750628,"[0.6731141894083439, 0.6586657513852932, 0.5487943000323795, 0.470347082150028, 0.3614548545596803, 0.34437324267982666, 0.2528654146012552, 0.1442806312284919, 0.11162273021857305]",86.27327080554706,31.88050595019766,27.278751850046472
C100,44,4,150,146,39.261146496815286,79.87261146496816,40.61146496815287,0.3685464111816849,0.21982584513499856,0.5874030227076789,1.6167745108371556,"[0.6589610479307281, 0.6291045352743939, 0.5285154504769921, 0.4208027000257649, 0.359388236270627, 0.33125565061292855, 0.25731353591317596, 0.1363102617268217, 0.08177948675326183]",87.28238604870455,27.25340931582191,27.617303064384906
C100,44,4,200,196,39.261146496815286,79.03184713375796,39.77070063694268,0.33580630030543035,0.18773012609692966,0.5695464474335223,1.5169933627884067,"[0.6237980725287169, 0.6120701633998622, 0.4978206375910311, 0.4515063581736496, 0.38714071081939017, 0.30331561904950366, 0.1762261590735982, 0.13349584983774232, 0.103927706084071]",81.69949567934623,35.69454220217895,26.56146392977242
C100,44,4,250,246,39.261146496815286,79.79617834394904,40.53503184713375,0.36822573712572765,0.20480187039494413,0.6119275063118126,1.5390376677745774,"[0.6512893129648722, 0.6180009689791844, 0.5058444830044587, 0.4306662805890768, 0.352605515760083, 0.3101262593683036, 0.21387359070905146, 0.12964040842951324, 0.09233157594165217]",87.22926213647415,28.530277126503005,26.82620594100579
C100,44,4,300,296,39.261146496815286,80.48407643312102,41.22292993630573,0.36908901837436736,0.19993424735133822,0.6241616297298234,1.4550871877478382,"[0.626419468460143, 0.611533856762591, 0.4781653159229255, 0.43037524547713885, 0.35048960667022355, 0.29784495383435106, 0.19881294704242017, 0.11311182013738495, 0.10474638594683491]",89.01529102480205,39.68021124188712,27.36386800744201
C100,44,8,16,8,57.78343949044586,70.24203821656052,12.458598726114658,0.7905341793396782,0.657248776443287,0.9050115476415334,5.672341250091483,"[0.9323322194423646, 0.8860067423764872, 0.8750357042017758, 0.8610883565127864, 0.8379777989488453, 0.8056268784955674, 0.715270762749161, 0.653493913595578, 0.4701289990618312]",27.425804766787824,16.829511729352788,14.550106886549031
C100,44,8,32,24,57.78343949044586,76.68789808917198,18.904458598726123,0.7577169893603981,0.5251089992856165,0.9334558594932585,4.0912722824977426,"[0.8687343570673163, 0.8378006855982325, 0.7931133696225103, 0.7330063776777093, 0.6813934158873693, 0.6528679815883941, 0.5274741215816888, 0.4122701173583392, 0.36000910622725585]",28.84979083304939,24.44132206870681,18.823328416713082
C100,44,8,64,56,57.78343949044586,81.27388535031847,23.490445859872608,0.6970057231486044,0.4349334192268805,0.902216899721004,3.1854686070940206,"[0.785983213051506, 0.7723615023528094, 0.7454728819222696, 0.6454440028697405, 0.5772223243611765, 0.5210211140966439, 0.4454908552533804, 0.33621635337490474, 0.2875356944624809]",28.364643831571765,24.110282787776413,19.333758984491386
C100,44,8,100,92,57.78343949044586,82.26751592356688,24.484076433121018,0.6895907716781252,0.41833620872457905,0.9048078546432385,3.0331271937505577,"[0.7696552748863295, 0.7466350784450974, 0.7312849135457682, 0.6165032433804255, 0.5810527045791082, 0.49827721136920605, 0.4512543010478594, 0.3440735954181949, 0.24600940876417526]",20.222440075447587,21.845444586819738,19.584337114422837
